level,text_number,inA2,inB1,inA1,inB2,inC1,kellyA1,kellyA2,kellyB1,kellyB2,kellyC1,kellyC2,simple850,simple1000,simple2000,dale3000,brown10000,infr100i,infr300i,infr500i,infr1000i,infr3000i,infr5000i,infr10000i,infr100,infr300,infr500,infr1000,infr3000,infr5000,infr10000,infr_more_than_5,infr_spoken,lex_physical,lex_abstract,lex_substance,lex_virtual,lex_emotions,lex_names_and_geo,lex_bastards,formula_flesh_kinc,formula_dale,formula_smog,formula_coleman,formula_senter,words,mean_len_word,median_len_word,median_len_sentence,mean_len_sentence,percent_of_long_words,mean_punct_per_sentence,median_punct_per_sentence,tt_ratio,contentPOS,kotoryi/words,modal_verbs,conj_adversative,kotoryi/sentences,passive,A,ADV,ADVPRO,ANUM,APRO,COM,CONJ,INTJ,NUM,PART,PR,S,SPRO,V,наст,непрош,прош,вин,дат,им,пр,род,твор,ед,мн,деепр,изъяв,инф,пов,прич,кр,полн,притяж,1-л,2-л,3-л,жен,муж,сред,несов,сов,действ,страд,неод,од,нп,пе,ADVPRO_sentence,ед_sentence,PR_sentence,дат_sentence,полн_sentence,1-л_sentence,sentences,INTJ_sentence,изъяв_sentence,од_sentence,NUM_sentence,муж_sentence,пр_sentence,жен_sentence,пе_sentence,A_sentence,mean_len_word_in_syllables,страд_sentence,род_sentence,вин_sentence,притяж_sentence,сов_sentence,им_sentence,прош_sentence,V_sentence,нп_sentence,неод_sentence,CONJ_sentence,2-л_sentence,действ_sentence,деепр_sentence,непрош_sentence,SPRO_sentence,несов_sentence,мн_sentence,кр_sentence,3-л_sentence,S_sentence,сред_sentence,наст_sentence,пов_sentence,ANUM_sentence,ADV_sentence,COM_sentence,прич_sentence,инф_sentence,твор_sentence,APRO_sentence,PART_sentence
3,390,0.798,0.876,0.737,0.924,0.952,0.658,0.804,0.881,0.928,0.941,0.943,0.443,0.662,0.503,0.718,0.894,0.489,0.619,0.675,0.743,0.861,0.912,0.943,0.486,0.601,0.664,0.743,0.865,0.903,0.955,0.968,0.281,0.639,0.34,0.027,0.034,0.027,47,11,10.867,8.859,5.23,5.016,13.656,893,4.901,5,8,8.755,0.104,1.039,1,2.239,0.575,0.003,0.001,0.078,0.029,1,0.045,0.036,0.02,0.002,0.036,0,0.078,0,0.009,0.035,0.1,0.261,0.145,0.233,0,0.028,0.164,0.018,0.009,0.155,0.015,0.021,0.028,0.44,0.116,0.016,0.178,0.028,0.008,0.007,0.007,0.045,0,0.035,0.021,0.099,0.234,0.246,0.048,0.085,0.136,0,0.004,0.171,0.1,0.11,0.098,0,0.004,0.001,0,0,0,102,0,0.002,0.001,0,0.002,0,0.002,0.001,0,2.112,0,0,0,0,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0,0,0,0,0.001,0.001,0.001,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0
3,391,0.613,0.716,0.529,0.801,0.876,0.434,0.621,0.722,0.838,0.856,0.868,0.42,0.556,0.487,0.653,0.862,0.391,0.513,0.566,0.643,0.775,0.842,0.868,0.383,0.503,0.552,0.639,0.769,0.824,0.892,0.933,0.148,0.532,0.651,0.046,0.009,0.055,12,9,17.754,15.559,9.487,5.578,20.876,507,5.513,5,14,15.364,0.195,1.818,2,1.696,0.651,0.004,0.012,0.394,0.061,0,0.093,0.055,0.014,0,0.037,0,0.105,0.002,0.002,0.034,0.097,0.302,0.059,0.201,0,0.028,0.101,0.036,0.016,0.065,0.024,0.065,0.039,0.327,0.174,0.01,0.12,0.045,0,0.022,0.012,0.101,0,0.006,0.002,0.045,0.211,0.178,0.077,0.11,0.087,0.012,0.006,0.264,0.043,0.103,0.079,0,0.01,0.003,0,0.003,0,33,0,0.004,0.001,0,0.005,0.001,0.006,0.002,0.003,2.391,0,0.002,0.001,0,0.003,0.002,0.003,0.006,0.003,0.008,0.003,0,0,0,0.001,0.002,0.003,0.005,0,0.001,0.009,0.002,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001
3,392,0.784,0.842,0.709,0.874,0.93,0.648,0.796,0.835,0.876,0.896,0.898,0.507,0.641,0.566,0.711,0.867,0.461,0.614,0.67,0.782,0.833,0.879,0.898,0.476,0.563,0.66,0.769,0.862,0.9,0.932,0.942,0.265,0.621,0.345,0.017,0.017,0.034,27,5,10.069,8.203,2.981,4.562,12.607,441,4.44,5,8,8.167,0.036,1.444,1,2.172,0.596,0,0.005,0.222,0,0,0.027,0.032,0.016,0,0.029,0,0.111,0,0,0.036,0.095,0.277,0.116,0.261,0,0.029,0.175,0.052,0.011,0.132,0.009,0.011,0.011,0.478,0.068,0,0.206,0.036,0.014,0,0.007,0.02,0,0.016,0.048,0.063,0.147,0.288,0.034,0.104,0.147,0,0,0.125,0.161,0.143,0.109,0,0.009,0.002,0,0,0,54,0,0.004,0.003,0,0.005,0,0.003,0.002,0.001,1.902,0,0,0.001,0,0.003,0.002,0.003,0.005,0.003,0.002,0.002,0.001,0,0,0.001,0.002,0.002,0.001,0,0.001,0.005,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0.001
3,393,0.701,0.784,0.611,0.868,0.931,0.551,0.74,0.823,0.91,0.919,0.937,0.398,0.62,0.491,0.638,0.904,0.473,0.635,0.683,0.763,0.856,0.898,0.937,0.479,0.626,0.671,0.757,0.844,0.883,0.94,0.955,0.213,0.5,0.514,0.014,0.041,0.027,23,1,20.365,18.271,9.644,5.5,23.545,362,5.445,5,16,18.1,0.171,2.35,1,1.66,0.597,0.008,0,0.4,0.15,0,0.143,0.07,0.006,0,0.048,0,0.095,0,0.011,0.042,0.134,0.297,0.067,0.087,0,0.056,0.014,0.003,0.014,0.118,0.031,0.036,0.02,0.269,0.188,0,0.064,0.014,0,0.008,0.011,0.134,0,0.003,0.028,0.059,0.148,0.207,0.05,0.048,0.034,0,0.008,0.224,0.07,0.034,0.045,0,0.013,0.007,0.001,0.007,0,20,0,0.003,0.004,0.001,0.01,0.002,0.007,0.002,0.007,2.265,0,0.002,0,0,0.002,0.006,0.001,0.004,0.002,0.011,0.005,0.001,0,0,0.003,0.003,0.002,0.009,0.001,0.003,0.015,0.003,0,0,0,0.004,0,0,0.001,0.001,0.002,0.002
3,394,0.676,0.756,0.567,0.836,0.905,0.481,0.647,0.752,0.855,0.886,0.896,0.454,0.551,0.514,0.625,0.878,0.399,0.521,0.572,0.646,0.799,0.857,0.896,0.403,0.515,0.559,0.649,0.787,0.845,0.91,0.931,0.12,0.484,0.504,0.049,0.046,0.032,76,33,17.393,15.293,8.236,5.523,20.601,1681,5.457,5,14,15.144,0.149,1.847,1,2.203,0.652,0.002,0.001,0.162,0.027,4,0.094,0.042,0.016,0.008,0.044,0,0.07,0,0.002,0.023,0.119,0.375,0.064,0.142,0,0.024,0.087,0.03,0.013,0.105,0.035,0.041,0.044,0.392,0.134,0.004,0.106,0.016,0.003,0.014,0.01,0.098,0,0.033,0.006,0.033,0.195,0.265,0.065,0.082,0.056,0.005,0.006,0.293,0.08,0.065,0.067,0,0.004,0.001,0,0.001,0,111,0,0.001,0.001,0,0.002,0,0.002,0.001,0.001,2.249,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.003,0.001,0,0,0,0,0,0,0,0,0,0
3,395,0.652,0.76,0.552,0.834,0.908,0.487,0.664,0.777,0.867,0.893,0.903,0.426,0.58,0.5,0.634,0.868,0.433,0.563,0.63,0.71,0.827,0.872,0.903,0.423,0.551,0.602,0.689,0.804,0.858,0.907,0.929,0.206,0.464,0.569,0.028,0.044,0.022,10,11,14.701,12.575,7.855,5.542,17.871,1092,5.462,5,11.5,12.409,0.166,1.5,1,2.261,0.603,0.006,0.009,0.205,0.068,1,0.071,0.061,0.021,0.002,0.05,0,0.1,0,0.004,0.061,0.094,0.302,0.065,0.17,0,0.066,0.032,0.012,0.017,0.061,0.021,0.044,0.036,0.301,0.151,0,0.104,0.056,0.002,0.006,0.016,0.06,0,0.036,0.011,0.062,0.094,0.22,0.083,0.083,0.068,0.001,0.005,0.259,0.054,0.068,0.086,0,0.003,0.001,0,0.001,0,88,0,0.001,0.001,0,0.003,0,0.001,0.001,0.001,2.292,0,0.001,0,0,0.001,0.001,0,0.002,0.001,0.003,0.001,0,0,0,0.001,0.001,0.001,0.002,0,0.001,0.003,0.001,0,0,0,0.001,0,0,0.001,0,0.001,0.001
3,396,0.604,0.696,0.51,0.844,0.918,0.441,0.629,0.752,0.849,0.884,0.889,0.389,0.54,0.488,0.663,0.874,0.379,0.45,0.52,0.634,0.787,0.854,0.889,0.376,0.443,0.505,0.616,0.787,0.847,0.908,0.933,0.151,0.477,0.532,0.055,0.037,0.037,7,9,14.268,12.076,8.229,5.858,17.66,416,5.774,6,12,11.886,0.19,1.171,1,1.612,0.675,0.01,0.002,0.257,0.114,0,0.084,0.048,0.012,0.005,0.038,0,0.058,0,0.01,0.031,0.13,0.363,0.041,0.18,0,0.084,0.019,0.031,0.017,0.075,0.014,0.07,0.017,0.269,0.195,0,0.106,0.058,0.01,0.014,0.007,0.091,0.002,0.002,0.041,0.082,0.156,0.245,0.043,0.084,0.082,0,0.012,0.303,0.065,0.082,0.077,0,0.008,0.004,0,0.003,0,35,0,0.003,0.002,0,0.007,0,0.004,0.002,0.002,2.382,0,0.002,0.001,0,0.002,0.002,0.001,0.005,0.002,0.009,0.002,0.001,0,0,0.002,0.001,0.002,0.006,0,0.002,0.01,0.001,0,0,0,0.001,0,0,0.002,0,0.001,0.001
3,397,0.714,0.785,0.633,0.871,0.916,0.505,0.74,0.826,0.907,0.932,0.936,0.437,0.601,0.518,0.666,0.894,0.421,0.569,0.64,0.711,0.836,0.9,0.936,0.415,0.543,0.633,0.701,0.826,0.871,0.945,0.955,0.209,0.579,0.447,0.026,0.039,0.066,7,7,12.107,10.078,5.728,5.251,15.119,319,5.15,5,9,9.969,0.11,1.344,1,1.47,0.605,0.019,0,0.094,0.188,0,0.075,0.075,0.019,0,0.063,0,0.085,0,0.003,0.053,0.11,0.285,0.063,0.169,0,0.078,0.034,0.013,0.009,0.069,0.034,0.013,0.019,0.317,0.154,0.003,0.122,0.025,0.006,0.009,0.009,0.075,0,0.038,0.034,0.097,0.157,0.188,0.06,0.116,0.028,0,0.006,0.226,0.069,0.091,0.072,0.001,0.01,0.003,0,0.002,0.001,32,0,0.004,0.002,0,0.006,0.001,0.005,0.002,0.002,2.138,0,0,0,0,0.001,0.002,0.001,0.005,0.003,0.007,0.003,0.001,0,0,0.002,0.002,0.004,0.005,0,0.003,0.009,0.002,0,0,0,0.002,0,0,0.001,0.001,0.002,0.002
3,398,0.704,0.761,0.609,0.885,0.942,0.519,0.679,0.823,0.918,0.93,0.947,0.416,0.58,0.465,0.609,0.914,0.449,0.547,0.634,0.733,0.889,0.93,0.947,0.436,0.551,0.605,0.683,0.872,0.918,0.959,0.971,0.189,0.342,0.456,0,0.013,0.063,25,4,13.17,11.007,8.198,5.833,16.541,270,5.741,5,8,10.8,0.207,1.8,1,1.454,0.647,0.004,0.019,0.2,0.04,0,0.097,0.093,0.019,0,0.056,0,0.082,0,0.004,0.048,0.086,0.353,0.059,0.104,0,0.037,0.026,0.022,0.007,0.115,0.026,0.059,0.03,0.327,0.16,0,0.059,0.03,0.004,0.011,0.015,0.093,0,0.045,0.011,0.045,0.141,0.286,0.041,0.056,0.041,0,0.011,0.227,0.134,0.03,0.059,0.001,0.013,0.003,0,0.004,0.002,25,0,0.002,0.005,0,0.011,0.001,0.006,0.002,0.004,2.37,0,0.002,0.001,0,0.002,0.005,0.001,0.004,0.001,0.009,0.003,0,0,0,0.001,0.002,0.002,0.006,0.001,0.002,0.014,0.002,0,0,0,0.004,0,0,0.001,0.001,0.002,0.002
3,399,0.725,0.806,0.648,0.925,0.976,0.543,0.773,0.869,0.946,0.952,0.955,0.573,0.657,0.663,0.704,0.94,0.46,0.651,0.713,0.764,0.899,0.934,0.955,0.454,0.621,0.701,0.743,0.875,0.928,0.961,0.967,0.11,0.424,0.561,0.03,0.015,0.076,4,5,14.81,12.746,7.601,5.288,17.801,340,5.209,5,11,12.593,0.153,1.148,1,1.78,0.576,0.006,0,0.148,0.074,0,0.071,0.05,0.006,0.006,0.05,0,0.091,0,0.018,0.038,0.118,0.297,0.097,0.159,0,0.068,0.047,0.015,0.012,0.112,0.021,0.026,0.041,0.391,0.1,0.012,0.112,0.026,0,0.003,0.003,0.065,0,0.1,0.009,0.05,0.147,0.194,0.044,0.091,0.05,0.003,0,0.194,0.106,0.091,0.059,0,0.014,0.004,0,0.002,0.004,27,0,0.004,0.004,0.001,0.007,0.001,0.005,0.002,0.003,2.218,0,0.001,0.001,0,0.002,0.004,0.002,0.006,0.003,0.007,0.003,0,0,0,0.003,0.004,0.003,0.004,0,0.002,0.011,0.002,0,0,0,0.002,0,0,0.001,0.002,0.002,0.001
