rank,lemma,pos,freq_sum,all_rki_abs,r,dp,all_rki_ipm,native_ipm,bilingual_ipm,rnc_ipm,detcorpus_ipm
9196,сгущаться,VERB,5,0,8,1,0,5.51,0,4.4,12
952,утопать,VERB,74,28,23,0.68,132.7,25.33,41.44,4.3,36
2438,бусы,NOUN,45,6,38,0.64,28.44,19.82,37.84,4.3,7
3463,норка,NOUN,157,3,23,0.68,14.22,105.73,104.5,4.3,5
3504,ножик,NOUN,45,3,23,0.69,14.22,17.62,46.85,4.3,15
3519,серенький,ADJECTIVE,37,3,23,0.68,14.22,20.93,27.03,4.3,7
3630,пластмасса,NOUN,7,3,15,0.68,14.22,0,7.21,4.3,4
3904,домашние,NOUN,11,2,38,0.6,9.48,3.3,7.21,4.3,4
3998,сучок,NOUN,46,2,23,0.68,9.48,26.43,36.04,4.3,15
4075,сбываться,VERB,27,2,31,0.65,9.48,12.11,19.82,4.3,13
4488,глушь,NOUN,43,2,23,0.9,9.48,40.75,7.21,4.3,6
4682,фольга,NOUN,3,2,15,0.99,9.48,1.1,0,4.3,4
4693,вселять,VERB,3,2,15,0.96,9.48,1.1,0,4.3,4
4913,зала,NOUN,11,1,31,0.62,4.74,1.1,7.21,4.3,5
5004,долбить,VERB,35,1,23,0.68,4.74,25.33,19.82,4.3,7
5024,водичка,NOUN,31,1,23,0.68,4.74,18.72,23.42,4.3,10
5119,прохладно,ADVERB,20,1,31,0.68,4.74,8.81,18.02,4.3,9
5287,сушеный,ADJECTIVE,9,1,23,0.68,4.74,4.41,7.21,4.3,7
5526,доблестный,ADJECTIVE,14,1,23,0.78,4.74,11.01,5.41,4.3,6
5552,беречься,VERB,11,1,23,0.81,4.74,8.81,3.6,4.3,7
5677,молвить,VERB,18,1,23,0.88,4.74,16.52,3.6,4.3,4
5888,завоевывать,VERB,5,1,23,0.98,4.74,2.2,0,4.3,12
5951,гавань,NOUN,4,1,15,0.98,4.74,3.3,0,4.3,8
5964,военно-воздушный,ADJECTIVE,3,1,15,0.99,4.74,0,0,4.3,1
6012,невредимый,ADJECTIVE,2,1,15,0.99,4.74,1.1,0,4.3,10
6032,приспосабливаться,VERB,2,1,15,0.99,4.74,1.1,0,4.3,5
6183,бедолага,NOUN,2,1,15,0.99,4.74,1.1,0,4.3,3
6191,баранина,NOUN,2,1,15,0.99,4.74,1.1,0,4.3,2
6567,долетать,VERB,21,0,23,0.72,0,15.42,10.81,4.3,20
6978,ремешок,NOUN,10,0,15,0.69,0,3.3,12.61,4.3,14
6986,петься,VERB,10,0,23,0.69,0,5.51,7.21,4.3,3
7190,завизжать,VERB,7,0,15,0.69,0,4.41,5.41,4.3,17
7345,неверно,ADVERB,34,0,15,0.71,0,26.43,18.02,4.3,4
7396,краса,NOUN,26,0,15,0.73,0,20.93,12.61,4.3,5
7692,взвешивать,VERB,12,0,15,0.69,0,6.61,10.81,4.3,10
7791,вторить,VERB,10,0,15,0.7,0,7.71,5.41,4.3,6
7803,сопоставлять,VERB,10,0,15,0.69,0,1.1,16.22,4.3,3
7944,горб,NOUN,8,0,15,0.69,0,5.51,5.41,4.3,7
8018,скамеечка,NOUN,7,0,15,0.69,0,3.3,7.21,4.3,9
8044,альпинист,NOUN,7,0,15,0.69,0,2.2,9.01,4.3,4
8264,уместно,ADVERB,13,0,15,0.77,0,11.01,5.41,4.3,1
8713,дирижировать,VERB,6,0,15,1,0,3.3,0,4.3,2
8757,дяденька,NOUN,5,0,8,1,0,5.51,0,4.3,25
8788,сан,NOUN,3,0,15,1,0,1.1,0,4.3,17
8997,ладья,NOUN,9,0,8,1,0,9.91,0,4.3,4
9106,блоха,NOUN,7,0,8,1,0,7.71,0,4.3,6
9297,синтаксический,ADJECTIVE,22,0,8,1,0,24.23,0,4.3,0
1010,рисование,NOUN,69,25,69,0.55,118.48,17.62,45.05,4.2,7
1566,кабачок,NOUN,36,13,38,0.61,61.61,11.01,23.42,4.2,3
1740,петушок,NOUN,77,11,31,0.66,52.13,42.95,48.65,4.2,8
1976,долька,NOUN,25,9,31,0.7,42.65,9.91,12.61,4.2,3
1997,штанга,NOUN,9,9,8,0.99,42.65,0,0,4.2,4
2471,общительный,ADJECTIVE,13,6,31,0.62,28.44,1.1,7.21,4.2,3
2556,кондитерский,ADJECTIVE,10,6,23,0.96,28.44,1.1,0,4.2,2
2596,партитура,NOUN,6,6,8,0.96,28.44,0,0,4.2,0
2759,шубка,NOUN,96,5,31,0.68,23.7,66.08,55.86,4.2,6
3045,жужжать,VERB,106,4,38,0.67,18.96,74.89,61.26,4.2,9
3186,стог,NOUN,29,4,31,0.83,18.96,23.13,7.21,4.2,11
3248,коротышка,NOUN,13,4,15,0.99,18.96,9.91,0,4.2,16
3560,подраться,VERB,24,3,31,0.68,14.22,8.81,23.42,4.2,12
3588,чертить,VERB,19,3,38,0.67,14.22,9.91,12.61,4.2,10
3602,туфелька,NOUN,16,3,31,0.64,14.22,1.1,21.62,4.2,8
3628,фортепиано,NOUN,8,3,38,0.64,14.22,1.1,5.41,4.2,1
3964,варежка,NOUN,60,2,38,0.66,9.48,36.34,43.24,4.2,11
4055,трудолюбивый,ADJECTIVE,31,2,31,0.68,9.48,17.62,21.62,4.2,4
4344,партер,NOUN,13,2,31,0.7,9.48,8.81,3.6,4.2,1
4561,информатика,NOUN,5,2,23,0.93,9.48,1.1,0,4.2,2
4959,налетать,VERB,61,1,23,0.78,4.74,51.76,23.42,4.2,36
5008,объехать,VERB,34,1,31,0.68,4.74,23.13,19.82,4.2,4
5170,доченька,NOUN,16,1,31,0.68,4.74,6.61,12.61,4.2,7
5410,травинка,NOUN,53,1,23,0.76,4.74,44.05,21.62,4.2,12
5489,плуг,NOUN,20,1,23,0.74,4.74,15.42,9.01,4.2,6
5676,озорной,ADJECTIVE,18,1,23,0.88,4.74,16.52,3.6,4.2,9
5719,виноградный,ADJECTIVE,6,1,23,0.84,4.74,4.41,0,4.2,3
5954,отодвигать,VERB,3,1,15,0.99,4.74,2.2,0,4.2,35
6064,диво,NOUN,14,1,15,0.99,4.74,14.32,0,4.2,4
6192,слыть,VERB,2,1,15,0.99,4.74,1.1,0,4.2,2
6445,шиворот,NOUN,30,0,15,0.69,0,6.61,43.24,4.2,15
6979,буханка,NOUN,10,0,23,0.69,0,4.41,9.01,4.2,6
7182,русалка,NOUN,7,0,15,0.69,0,1.1,10.81,4.2,17
7395,писк,NOUN,26,0,23,0.77,0,20.93,10.81,4.2,10
7433,яблочко,NOUN,23,0,15,0.69,0,16.52,14.41,4.2,6
7855,сторожевой,ADJECTIVE,9,0,15,0.69,0,5.51,7.21,4.2,7
7914,геология,NOUN,8,0,15,0.69,0,0,12.61,4.2,2
7974,айсберг,NOUN,8,0,15,0.69,0,4.41,7.21,4.2,3
8058,жаловать,VERB,7,0,15,0.69,0,3.3,7.21,4.2,3
8065,постучаться,VERB,6,0,15,0.69,0,1.1,9.01,4.2,7
8102,желтеть,VERB,41,0,15,0.8,0,36.34,14.41,4.2,7
8329,отзывчивый,ADJECTIVE,8,0,15,0.75,0,6.61,3.6,4.2,3
8395,стеречь,VERB,46,0,15,0.91,0,46.26,7.21,4.2,7
8977,промчаться,VERB,9,0,8,1,0,9.91,0,4.2,12
802,дыня,NOUN,57,36,38,0.77,170.62,11.01,19.82,4.1,6
1492,стрекоза,NOUN,91,14,31,0.67,66.35,56.17,46.85,4.1,13
1648,школьница,NOUN,29,12,46,0.87,56.87,9.91,1.8,4.1,7
2289,снежинка,NOUN,165,7,31,0.75,33.18,131.06,70.27,4.1,14
2491,дождливый,ADJECTIVE,48,6,23,0.68,28.44,28.63,28.83,4.1,4
2573,умножение,NOUN,7,6,15,0.96,28.44,1.1,0,4.1,4
3012,ода,NOUN,15,4,38,0.65,18.96,0,18.02,4.1,7
3061,пенек,NOUN,62,4,23,0.75,18.96,47.36,27.03,4.1,15
3099,баранка,NOUN,28,4,23,0.68,18.96,15.42,18.02,4.1,8
3150,пикник,NOUN,9,4,15,0.67,18.96,0,9.01,4.1,2
3191,набегать,VERB,23,4,31,0.84,18.96,17.62,5.41,4.1,13
3659,ослик,NOUN,58,3,23,0.78,14.22,47.36,21.62,4.1,12
3776,чаек,NOUN,6,3,23,0.95,14.22,3.3,0,4.1,9
4076,переставлять,VERB,27,2,23,0.68,9.48,11.01,27.03,4.1,11
4297,акация,NOUN,23,2,23,0.69,9.48,15.42,12.61,4.1,9
4521,покорять,VERB,10,2,23,0.96,9.48,7.71,0,4.1,7
4584,черноволосый,ADJECTIVE,3,2,15,0.99,9.48,0,0,4.1,8
4619,отлет,NOUN,14,2,15,0.99,9.48,13.22,0,4.1,6
5196,проливать,VERB,14,1,31,0.7,4.74,8.81,7.21,4.1,10
5256,позолотить,VERB,11,1,23,0.68,4.74,6.61,7.21,4.1,6
5277,собранный,ADJECTIVE,9,1,31,0.68,4.74,3.3,5.41,4.1,6
5534,умещаться,VERB,13,1,23,0.76,4.74,9.91,5.41,4.1,7
5661,крылечко,NOUN,20,1,23,0.84,4.74,17.62,5.41,4.1,12
5684,пашня,NOUN,16,1,23,0.87,4.74,14.32,3.6,4.1,3
5780,раздвигать,VERB,14,1,15,0.99,4.74,14.32,0,4.1,18
5969,раздувать,VERB,3,1,15,0.99,4.74,2.2,0,4.1,12
6033,бараний,ADJECTIVE,2,1,15,0.99,4.74,1.1,0,4.1,5
6344,этикет,NOUN,48,0,23,0.69,0,8.81,68.47,4.1,2
6369,слезать,VERB,43,0,15,0.69,0,26.43,34.23,4.1,44
6645,добавляться,VERB,18,0,23,0.69,0,8.81,16.22,4.1,3
6760,незнакомка,NOUN,14,0,23,0.69,0,2.2,10.81,4.1,11
6919,беззаботный,ADJECTIVE,11,0,23,0.69,0,6.61,7.21,4.1,7
7264,отравлять,VERB,4,0,15,0.69,0,0,3.6,4.1,16
7534,буран,NOUN,17,0,15,0.69,0,11.01,12.61,4.1,7
7558,чешуя,NOUN,16,0,15,0.69,0,6.61,18.02,4.1,7
7592,разыгрываться,VERB,15,0,15,0.69,0,7.71,14.41,4.1,9
7704,мясорубка,NOUN,12,0,15,0.69,0,2.2,18.02,4.1,3
8049,мантия,NOUN,7,0,15,0.69,0,4.41,5.41,4.1,5
8067,запятая,NOUN,506,0,15,0.85,0,475.77,133.33,4.1,5
8146,древнерусский,ADJECTIVE,24,0,23,0.88,0,16.52,5.41,4.1,1
8474,распевать,VERB,15,0,15,0.87,0,14.32,3.6,4.1,6
8510,олений,ADJECTIVE,12,0,15,1,0,12.11,0,4.1,9
8939,ателье,NOUN,10,0,15,1,0,9.91,0,4.1,3
9094,бугорок,NOUN,7,0,8,1,0,7.71,0,4.1,9
9107,забрасывать,VERB,7,0,8,1,0,7.71,0,4.1,6
9155,лиственница,NOUN,6,0,8,1,0,6.61,0,4.1,8
9166,спадать,VERB,6,0,8,1,0,6.61,0,4.1,6
9203,необитаемый,ADJECTIVE,5,0,8,1,0,5.51,0,4.1,7
9212,искусный,ADJECTIVE,5,0,8,1,0,5.51,0,4.1,4
9214,июльский,ADJECTIVE,5,0,8,1,0,5.51,0,4.1,3
801,спортзал,NOUN,50,36,46,0.74,170.62,2.2,14.41,4,8
2309,десерт,NOUN,15,7,31,0.78,33.18,4.41,5.41,4,2
2443,напиваться,VERB,40,6,31,0.68,28.44,24.23,21.62,4,19
2500,щипать,VERB,40,6,31,0.68,28.44,22.03,25.23,4,9
2563,пенсне,NOUN,6,6,8,0.96,28.44,0,0,4,8
2766,орешек,NOUN,78,5,38,0.76,23.7,62.78,28.83,4,11
3192,пасмурный,ADJECTIVE,22,4,23,0.76,18.96,14.32,9.01,4,7
3294,соединительный,ADJECTIVE,100,4,23,0.87,18.96,92.51,21.62,4,0
3296,француженка,NOUN,4,3,23,0.18,14.22,0,1.8,4,2
3493,разделяться,VERB,54,3,31,0.69,14.22,25.33,48.65,4,9
3596,поживать,VERB,17,3,31,0.68,14.22,5.51,16.22,4,8
3680,хлопья,NOUN,28,3,23,0.75,14.22,22.03,9.01,4,8
3704,выползать,VERB,12,3,31,0.81,14.22,7.71,3.6,4,17
4138,склонять,VERB,18,2,23,0.71,9.48,12.11,9.01,4,21
4199,телепередача,NOUN,9,2,31,0.68,9.48,3.3,5.41,4,2
4226,купальник,NOUN,5,2,23,0.62,9.48,0,3.6,4,7
4369,затрещать,VERB,9,2,31,0.76,9.48,5.51,3.6,4,13
4428,отделяться,VERB,39,2,23,0.86,9.48,35.24,9.01,4,13
4495,разливаться,VERB,23,2,15,0.99,9.48,23.13,0,4,13
4563,посох,NOUN,5,2,15,0.93,9.48,3.3,0,4,5
4642,томат,NOUN,7,2,15,0.93,9.48,5.51,0,4,1
5082,подо,PREPOSITION,23,1,23,0.68,4.74,13.22,18.02,4,5
5244,богато,ADVERB,11,1,31,0.68,4.74,2.2,10.81,4,6
5292,огурчик,NOUN,9,1,23,0.68,4.74,5.51,5.41,4,4
5357,тезка,NOUN,5,1,15,0.68,4.74,0,7.21,4,6
5381,одноэтажный,ADJECTIVE,3,1,15,0.68,4.74,0,3.6,4,7
5460,обруч,NOUN,27,1,23,0.77,4.74,22.03,10.81,4,8
5765,тропка,NOUN,17,1,15,0.99,4.74,17.62,0,4,12
6005,беспокойно,ADVERB,2,1,15,0.99,4.74,1.1,0,4,13
6068,выводиться,VERB,13,1,15,0.99,4.74,13.22,0,4,3
6637,мимика,NOUN,18,0,23,0.69,0,8.81,12.61,4,2
6787,распускать,VERB,14,0,15,0.69,0,9.91,9.01,4,18
7023,зарычать,VERB,9,0,23,0.69,0,2.2,9.01,4,12
7039,насморк,NOUN,9,0,23,0.69,0,2.2,9.01,4,5
7334,поводить,VERB,37,0,23,0.86,0,30.84,9.01,4,96
7384,смягчать,VERB,28,0,15,0.69,0,3.3,45.05,4,6
7428,подстилка,NOUN,23,0,15,0.69,0,6.61,30.63,4,6
7452,глухарь,NOUN,22,0,15,0.69,0,14.32,16.22,4,6
7513,волшебство,NOUN,18,0,15,0.69,0,8.81,18.02,4,10
7786,перебежать,VERB,10,0,15,0.69,0,4.41,10.81,4,10
7851,шелуха,NOUN,9,0,8,0.69,0,0,16.22,4,4
7878,сера,NOUN,9,0,15,0.69,0,4.41,9.01,4,3
7881,чаепитие,NOUN,9,0,15,0.69,0,5.51,7.21,4,3
7927,провиниться,VERB,8,0,15,0.69,0,3.3,9.01,4,7
8099,шиповник,NOUN,43,0,15,0.86,0,40.75,10.81,4,7
8140,гусиный,ADJECTIVE,26,0,15,0.85,0,24.23,7.21,4,8
8161,обосновывать,VERB,23,0,15,0.78,0,19.82,9.01,4,1
8230,акварель,NOUN,16,0,15,0.81,0,14.32,5.41,4,3
8323,баклажан,NOUN,9,0,15,0.69,0,4.41,9.01,4,1
8330,сметать,VERB,8,0,15,0.75,0,6.61,3.6,4,3
8636,небогатый,ADJECTIVE,7,0,15,1,0,1.1,0,4,2
8998,предпоследний,ADJECTIVE,9,0,8,1,0,9.91,0,4,4
9108,разгуливать,VERB,7,0,8,1,0,7.71,0,4,6
2236,пингвин,NOUN,88,7,46,0.64,33.18,56.17,54.05,3.9,7
2544,алгебра,NOUN,7,6,23,0.89,28.44,1.1,0,3.9,15
3194,апельсиновый,ADJECTIVE,21,4,46,0.9,18.96,11.01,0,3.9,5
3283,париться,VERB,4,4,15,0.92,18.96,0,0,3.9,4
3570,людоед,NOUN,22,3,23,0.68,14.22,4.41,27.03,3.9,10
3735,комочек,NOUN,20,3,31,0.89,14.22,15.42,3.6,3.9,10
4107,уплывать,VERB,22,2,31,0.73,9.48,14.32,9.01,3.9,17
4114,непогода,NOUN,22,2,38,0.67,9.48,13.22,12.61,3.9,5
4193,помощница,NOUN,10,2,31,0.62,9.48,2.2,9.01,3.9,6
4418,колос,NOUN,50,2,23,0.85,9.48,45.15,12.61,3.9,5
4649,шитье,NOUN,6,2,15,0.96,9.48,4.41,0,3.9,4
4717,предшествующий,ADJECTIVE,19,2,15,0.99,9.48,18.72,0,3.9,0
4882,награждать,VERB,19,1,31,0.68,4.74,8.81,12.61,3.9,14
5058,разбрасывать,VERB,25,1,23,0.68,4.74,8.81,28.83,3.9,22
5150,гирлянда,NOUN,17,1,31,0.69,4.74,6.61,14.41,3.9,7
5247,необычно,ADVERB,11,1,31,0.68,4.74,5.51,7.21,3.9,8
5252,умывальник,NOUN,11,1,15,0.68,4.74,0,18.02,3.9,6
5361,барс,NOUN,5,1,23,0.68,4.74,1.1,5.41,3.9,5
5379,невдалеке,ADVERB,3,1,15,0.68,4.74,0,3.6,3.9,10
5572,мочить,VERB,9,1,23,0.77,4.74,6.61,3.6,3.9,3
5795,светлеть,VERB,12,1,15,0.99,4.74,12.11,0,3.9,7
5867,сваливать,VERB,6,1,15,0.99,4.74,5.51,0,3.9,26
5879,питомец,NOUN,6,1,15,0.99,4.74,5.51,0,3.9,9
6099,поровну,ADVERB,7,1,15,0.99,4.74,6.61,0,3.9,4
6110,амур,NOUN,6,1,15,0.99,4.74,5.51,0,3.9,4
6826,косичка,NOUN,13,0,15,0.69,0,9.91,7.21,3.9,18
6855,перебираться,VERB,12,0,15,0.69,0,1.1,19.82,3.9,29
6872,мышиный,ADJECTIVE,12,0,23,0.69,0,5.51,10.81,3.9,5
7358,подъемный,ADJECTIVE,32,0,15,0.69,0,24.23,18.02,3.9,6
7529,пятак,NOUN,17,0,15,0.69,0,3.3,25.23,3.9,9
7686,перелистывать,VERB,12,0,15,0.75,0,9.91,5.41,3.9,12
7717,выхватывать,VERB,11,0,23,0.82,0,8.81,3.6,3.9,40
7788,булочная,NOUN,10,0,15,0.69,0,1.1,16.22,3.9,7
7813,арктический,ADJECTIVE,10,0,15,0.69,0,2.2,14.41,3.9,2
7935,неправый,ADJECTIVE,8,0,15,0.69,0,1.1,12.61,3.9,5
7961,вышивка,NOUN,8,0,15,0.69,0,2.2,10.81,3.9,3
8198,веснушка,NOUN,19,0,15,0.84,0,17.62,5.41,3.9,22
8432,рыболов,NOUN,22,0,15,0.91,0,22.03,3.6,3.9,8
8710,вездеход,NOUN,6,0,8,1,0,6.61,0,3.9,24
8812,кавычка,NOUN,29,0,15,0.9,0,28.63,5.41,3.9,1
8891,травяной,ADJECTIVE,12,0,8,1,0,13.22,0,3.9,6
9188,благоухать,VERB,6,0,8,1,0,6.61,0,3.9,2
1255,зайка,NOUN,68,18,54,0.65,85.31,18.72,59.46,3.8,2
2399,кока-кола,NOUN,17,6,31,0.6,28.44,0,16.22,3.8,3
2501,астра,NOUN,40,6,38,0.64,28.44,22.03,25.23,3.8,3
3146,настенный,ADJECTIVE,11,4,23,0.69,18.96,4.41,5.41,3.8,3
3258,авторучка,NOUN,9,4,23,0.96,18.96,4.41,0,3.8,4
3557,сарафан,NOUN,25,3,31,0.64,14.22,5.51,30.63,3.8,7
3701,ясли,NOUN,13,3,23,0.68,14.22,4.41,10.81,3.8,3
3879,кассир,NOUN,22,2,31,0.65,9.48,7.71,12.61,3.8,4
4163,письменность,NOUN,14,2,31,0.65,9.48,3.3,10.81,3.8,1
4174,смывать,VERB,13,2,31,0.67,9.48,6.61,9.01,3.8,14
4206,дружелюбный,ADJECTIVE,9,2,31,0.61,9.48,2.2,9.01,3.8,10
4330,панцирь,NOUN,16,2,23,0.68,9.48,6.61,14.41,3.8,7
4410,земляника,NOUN,94,2,23,0.84,9.48,87,23.42,3.8,9
4437,заморозок,NOUN,25,2,23,0.83,9.48,20.93,7.21,3.8,3
4558,соната,NOUN,5,2,23,0.96,9.48,2.2,0,3.8,1
5057,горошек,NOUN,25,1,31,0.71,4.74,17.62,12.61,3.8,8
5282,циферблат,NOUN,9,1,23,0.68,4.74,1.1,12.61,3.8,8
5479,полоть,VERB,22,1,23,0.68,4.74,12.11,18.02,3.8,3
5536,сор,NOUN,13,1,23,0.69,4.74,8.81,7.21,3.8,3
5537,домохозяйка,NOUN,12,1,31,0.91,4.74,1.1,1.8,3.8,1
5582,пастбище,NOUN,8,1,23,0.74,4.74,5.51,3.6,3.8,5
6608,чихать,VERB,19,0,23,0.7,0,7.71,18.02,3.8,11
6853,телескоп,NOUN,12,0,23,0.7,0,2.2,14.41,3.8,13
7413,пыльца,NOUN,25,0,15,0.69,0,16.52,18.02,3.8,2
7766,глазной,ADJECTIVE,11,0,15,0.69,0,7.71,7.21,3.8,2
7903,стружка,NOUN,8,0,15,0.75,0,6.61,3.6,3.8,10
7910,булькать,VERB,8,0,15,0.75,0,6.61,3.6,3.8,7
7942,зелье,NOUN,8,0,15,0.69,0,2.2,10.81,3.8,5
7983,уживаться,VERB,8,0,15,0.69,0,4.41,7.21,3.8,2
8203,засуха,NOUN,19,0,15,0.79,0,16.52,7.21,3.8,2
8974,запоминание,NOUN,10,0,15,0.69,0,3.3,12.61,3.8,0
8980,соломинка,NOUN,9,0,8,1,0,9.91,0,3.8,10
9101,клонить,VERB,7,0,8,1,0,7.71,0,3.8,7
919,волейбол,NOUN,49,30,62,0.71,142.18,4.41,12.61,3.7,5
1536,мультфильм,NOUN,119,13,54,0.65,61.61,23.13,147.75,3.7,3
1557,азбука,NOUN,144,13,38,0.68,61.61,93.61,82.88,3.7,4
1966,вопросительный,ADJECTIVE,299,9,31,0.7,42.65,224.67,154.95,3.7,6
2013,по-моему,ADVERB,52,8,54,0.56,37.91,14.32,39.64,3.7,102
2223,пюре,NOUN,23,7,38,0.53,33.18,6.61,18.02,3.7,3
2762,пищать,VERB,91,5,38,0.73,23.7,68.28,41.44,3.7,11
3018,термос,NOUN,13,4,31,0.61,18.96,4.41,9.01,3.7,8
3506,жучок,NOUN,45,3,38,0.69,14.22,31.94,23.42,3.7,11
3670,удав,NOUN,41,3,23,0.77,14.22,31.94,16.22,3.7,7
3937,волнистый,ADJECTIVE,79,2,31,0.67,9.48,57.27,45.05,3.7,7
4177,пятнистый,ADJECTIVE,12,2,23,0.65,9.48,6.61,7.21,3.7,7
4421,недостающий,ADJECTIVE,47,2,23,0.78,9.48,38.55,18.02,3.7,2
4486,любознательный,ADJECTIVE,53,2,23,0.91,9.48,52.86,5.41,3.7,3
4582,жвачка,NOUN,4,2,15,0.93,9.48,2.2,0,3.7,12
4646,потемки,NOUN,6,2,15,0.99,9.48,4.41,0,3.7,4
4690,бампер,NOUN,3,2,15,0.98,9.48,1.1,0,3.7,1
4997,язычок,NOUN,36,1,23,0.7,4.74,26.43,19.82,3.7,9
5025,согревать,VERB,31,1,23,0.68,4.74,22.03,18.02,3.7,10
5200,пересчитывать,VERB,14,1,23,0.68,4.74,2.2,19.82,3.7,15
5232,молоть,VERB,12,1,23,0.68,4.74,4.41,12.61,3.7,7
5305,скорлупа,NOUN,8,1,23,0.69,4.74,3.3,7.21,3.7,6
5580,завертеться,VERB,8,1,23,0.74,4.74,5.51,3.6,3.7,11
6006,капкан,NOUN,2,1,15,0.99,4.74,1.1,0,3.7,13
6062,заменяться,VERB,17,1,15,0.99,4.74,17.62,0,3.7,1
6340,вагончик,NOUN,49,0,15,0.69,0,6.61,77.48,3.7,13
7173,трехэтажный,ADJECTIVE,7,0,23,0.7,0,2.2,5.41,3.7,6
7187,стряхивать,VERB,7,0,15,0.69,0,3.3,7.21,3.7,17
7238,хромой,ADJECTIVE,6,0,15,0.69,0,2.2,7.21,3.7,15
7366,фиалка,NOUN,31,0,15,0.71,0,24.23,16.22,3.7,3
7451,грабли,NOUN,22,0,15,0.69,0,16.52,12.61,3.7,8
7552,платьице,NOUN,16,0,15,0.75,0,13.22,7.21,3.7,8
7590,расписывать,VERB,15,0,15,0.69,0,8.81,12.61,3.7,10
7599,вариться,VERB,15,0,15,0.69,0,7.71,14.41,3.7,4
7665,винтик,NOUN,13,0,15,0.69,0,9.91,7.21,3.7,8
7695,вымирать,VERB,12,0,15,0.69,0,4.41,14.41,3.7,8
7993,рядышком,ADVERB,7,0,15,0.71,0,5.51,3.6,3.7,10
8112,повтор,NOUN,35,0,15,0.69,0,22.03,27.03,3.7,1
8251,банька,NOUN,14,0,15,0.79,0,12.11,5.41,3.7,4
8408,гроздь,NOUN,31,0,15,0.87,0,29.74,7.21,3.7,6
8775,старшеклассник,NOUN,4,0,15,1,0,2.2,0,3.7,12
8999,кружева,NOUN,9,0,8,1,0,9.91,0,3.7,4
9002,ниоткуда,ADVERB,9,0,8,1,0,9.91,0,3.7,3
9051,меткий,ADJECTIVE,8,0,8,1,0,8.81,0,3.7,5
9122,накапливать,VERB,7,0,8,1,0,7.71,0,3.7,4
9167,рыскать,VERB,6,0,8,1,0,6.61,0,3.7,6
1344,ананас,NOUN,45,16,54,0.58,75.83,5.51,34.23,3.6,4
1360,лесник,NOUN,125,16,31,0.72,75.83,84.8,57.66,3.6,18
1946,басня,NOUN,80,9,31,0.67,42.65,53.96,39.64,3.6,5
1963,саксофон,NOUN,12,9,31,0.71,42.65,0,3.6,3.6,1
2150,шах,NOUN,8,8,8,0.99,37.91,0,0,3.6,6
2245,ящерица,NOUN,75,7,38,0.63,33.18,27.53,77.48,3.6,13
2250,съедобный,ADJECTIVE,59,7,31,0.61,33.18,23.13,55.86,3.6,4
2277,бублик,NOUN,19,7,31,0.64,33.18,5.51,12.61,3.6,10
2325,такса,NOUN,20,7,23,0.92,33.18,14.32,0,3.6,4
2653,петропавловский,ADJECTIVE,10,5,31,0.59,23.7,0,5.41,3.6,3
2795,промывать,VERB,11,5,23,0.67,23.7,2.2,7.21,3.6,7
3001,спица,NOUN,20,4,31,0.61,18.96,5.51,19.82,3.6,8
3055,кормушка,NOUN,75,4,23,0.68,18.96,50.66,45.05,3.6,5
3188,разговорный,ADJECTIVE,29,4,31,0.68,18.96,18.72,14.41,3.6,1
3523,братишка,NOUN,36,3,31,0.74,14.22,25.33,16.22,3.6,17
3676,чудесно,ADVERB,33,3,38,0.81,14.22,25.33,10.81,3.6,8
3761,знойный,ADJECTIVE,14,3,23,0.98,14.22,12.11,0,3.6,6
3912,канадец,NOUN,3,2,15,0.5,9.48,0,0,3.6,1
4038,старательный,ADJECTIVE,34,2,31,0.68,9.48,12.11,34.23,3.6,41
4140,рой,NOUN,18,2,23,0.68,9.48,9.91,12.61,3.6,10
4192,путеводитель,NOUN,10,2,31,0.68,9.48,4.41,5.41,3.6,1
4353,сито,NOUN,12,2,31,0.67,9.48,6.61,7.21,3.6,2
4391,киса,NOUN,5,2,23,0.68,9.48,1.1,3.6,3.6,4
4392,скок,ADVERB,5,2,23,0.68,9.48,1.1,3.6,3.6,2
4434,зажигаться,VERB,30,2,23,0.86,9.48,26.43,7.21,3.6,20
4449,здравие,NOUN,19,2,23,0.78,9.48,14.32,7.21,3.6,4
4598,распродажа,NOUN,3,2,15,0.93,9.48,0,0,3.6,1
4622,скок,NOUN,11,2,23,0.99,9.48,8.81,0,3.6,2
4679,подмога,NOUN,3,2,15,0.99,9.48,1.1,0,3.6,7
5222,лебединый,ADJECTIVE,12,1,31,0.76,4.74,4.41,3.6,3.6,3
5230,скулить,VERB,12,1,23,0.68,4.74,4.41,12.61,3.6,8
5235,неволя,NOUN,12,1,23,0.68,4.74,7.71,7.21,3.6,4
5289,говор,NOUN,9,1,23,0.68,4.74,5.51,5.41,3.6,6
5320,стоящий,ADJECTIVE,7,1,23,0.7,4.74,4.41,3.6,3.6,10
5418,подуть,VERB,44,1,31,0.83,4.74,35.24,12.61,3.6,10
5639,синеть,VERB,47,1,23,0.84,4.74,42.95,12.61,3.6,8
5703,по-вашему,ADVERB,11,1,23,0.9,4.74,9.91,1.8,3.6,10
5937,жердь,NOUN,4,1,15,0.99,4.74,3.3,0,3.6,10
6436,вилять,VERB,31,0,23,0.69,0,16.52,25.23,3.6,7
6790,искупаться,VERB,14,0,15,0.69,0,7.71,12.61,3.6,11
6832,умчаться,VERB,13,0,15,0.69,0,9.91,7.21,3.6,15
